#Thorlabs FTS
[SpectrumHeader]
#Date;20251030
#Time;10581443
#GMTTime;15581443
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;10
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;200.000000
#TriggerMode;0
#InterferometerSerial;M00454521
#Source;
#AirMeasureOpt;0
#WnrMin;13463.064453
#WnrMax;31093.257813
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.216131287e+02;2.513548126e-03
3.217207947e+02;8.602449670e-04
3.218284607e+02;7.350570522e-04
3.219361267e+02;2.760998672e-03
3.220438232e+02;2.353062446e-04
3.221515198e+02;1.388062719e-05
3.222592163e+02;1.402094262e-03
3.223669434e+02;1.861125114e-03
3.224746399e+02;1.447444782e-03
3.225823669e+02;-6.152524729e-04
3.226900940e+02;3.814853029e-03
3.227978210e+02;9.812699864e-04
3.229055786e+02;1.251057489e-03
3.230133362e+02;-2.120188205e-03
3.231210938e+02;1.998772612e-03
3.232288513e+02;8.165045074e-06
3.233366089e+02;3.506951034e-03
3.234443970e+02;4.884476075e-04
3.235521851e+02;8.620481822e-04
3.236599731e+02;1.415798906e-03
3.237677612e+02;2.491390333e-03
3.238755798e+02;1.275487826e-03
3.239833984e+02;3.864774946e-03
3.240912170e+02;1.669820631e-05
3.241990356e+02;1.999643398e-03
3.243068542e+02;2.264400013e-03
3.244147034e+02;2.139658201e-03
3.245225525e+02;3.949346486e-03
3.246304016e+02;2.588931704e-03
3.247382813e+02;6.859400310e-04
3.248461304e+02;5.560159916e-04
3.249540100e+02;1.293025562e-03
3.250618896e+02;2.863038098e-03
3.251697998e+02;4.178585077e-04
3.252776794e+02;1.094202045e-03
3.253855896e+02;2.518836409e-03
3.254934998e+02;3.125477582e-03
3.256014099e+02;2.717091469e-03
3.257093201e+02;2.509401878e-03
3.258172607e+02;-2.179499716e-04
3.259252014e+02;2.766824095e-03
3.260331421e+02;3.630672814e-03
3.261410828e+02;1.369423931e-03
3.262490540e+02;1.507685636e-03
3.263570251e+02;1.077282592e-03
3.264649963e+02;2.824631054e-03
3.265729675e+02;1.353968866e-03
3.266809387e+02;1.270022040e-04
3.267889404e+02;3.478731669e-04
3.268969421e+02;2.019824693e-03
3.270049438e+02;1.765147666e-03
3.271129761e+02;1.714907819e-03
3.272209778e+02;1.195085933e-03
3.273290100e+02;4.711414687e-03
3.274370422e+02;2.850866644e-03
3.275450745e+02;1.771737472e-03
3.276531372e+02;3.550307127e-03
3.277611694e+02;8.700087783e-04
3.278692322e+02;9.808030882e-05
3.279772949e+02;3.060879419e-03
3.280853882e+02;1.771378913e-03
3.281934509e+02;3.107143333e-03
3.283015442e+02;1.279160962e-03
3.284096375e+02;2.904479916e-04
3.285177612e+02;1.921081799e-03
3.286258545e+02;3.559121862e-03
3.287339783e+02;5.511206575e-03
3.288421021e+02;-1.294823713e-03
3.289502258e+02;5.044112913e-05
3.290583496e+02;-5.849362351e-04
3.291665039e+02;1.475024153e-03
3.292746582e+02;1.272259513e-03
3.293828125e+02;1.070029102e-03
3.294909668e+02;2.057777252e-03
3.295991516e+02;2.966610482e-03
3.297073059e+02;2.118404082e-04
3.298154907e+02;5.496510770e-03
3.299237061e+02;1.083309762e-04
3.300318909e+02;-7.680560229e-04
3.301401062e+02;1.995937200e-03
3.302482910e+02;1.919352100e-03
3.303565369e+02;3.528903762e-04
3.304647522e+02;2.471660264e-03
3.305729675e+02;-6.066223068e-05
3.306812134e+02;4.573627957e-04
3.307894592e+02;4.304441623e-03
3.308977051e+02;4.032616038e-03
3.310059814e+02;4.712974769e-04
3.311142273e+02;2.031255048e-03
3.312225037e+02;2.524976619e-03
3.313307800e+02;1.194580807e-03
3.314390869e+02;9.216811741e-04
3.315473633e+02;1.561294543e-03
3.316556702e+02;2.833069535e-03
3.317639771e+02;8.759686607e-04
3.318722839e+02;1.029517269e-03
3.319805908e+02;1.893966342e-03
3.320889282e+02;1.547808992e-03
3.321972656e+02;9.614306618e-04
3.323056030e+02;-1.864137012e-03
3.324139404e+02;5.779255298e-04
3.325223083e+02;-1.748684299e-04
3.326306458e+02;7.546707056e-04
3.327390137e+02;1.918743248e-03
3.328474121e+02;2.976516029e-03
3.329557800e+02;2.578158164e-04
3.330641785e+02;2.231302438e-03
3.331725464e+02;1.548424014e-03
3.332809753e+02;2.048725029e-03
3.333893738e+02;6.019417779e-04
3.334977722e+02;1.844663755e-03
3.336062012e+02;2.681159531e-04
3.337146301e+02;9.522043983e-04
3.338230591e+02;1.138044638e-03
3.339315186e+02;2.868443029e-03
3.340399475e+02;9.549901006e-04
3.341484070e+02;1.458900864e-03
3.342568665e+02;1.253169612e-03
3.343653259e+02;1.277196105e-03
3.344738159e+02;1.744974987e-03
3.345823059e+02;2.531682374e-03
3.346907654e+02;-3.743199049e-04
3.347992859e+02;9.350256296e-04
3.349077759e+02;1.050472958e-03
3.350162964e+02;1.004554448e-03
3.351247864e+02;3.520021215e-03
3.352333069e+02;2.048103139e-03
3.353418579e+02;2.735747723e-03
3.354503784e+02;1.917841146e-03
3.355589294e+02;2.010979457e-03
3.356674805e+02;3.678917186e-03
3.357760315e+02;1.987020718e-03
3.358845825e+02;3.079853253e-03
3.359931641e+02;5.692312843e-04
3.361017456e+02;1.913983608e-03
3.362103271e+02;2.139835618e-03
3.363189087e+02;2.391387941e-03
3.364274902e+02;4.998933524e-03
3.365361023e+02;-2.620648729e-06
3.366447144e+02;1.020563301e-03
3.367533264e+02;1.192011754e-03
3.368619385e+02;5.305339582e-04
3.369705811e+02;3.265966894e-03
3.370791931e+02;-1.768922317e-03
3.371878357e+02;1.594473841e-03
3.372965088e+02;1.416870742e-03
3.374051514e+02;2.135234652e-03
3.375138245e+02;6.935938145e-04
3.376224670e+02;1.982734771e-03
3.377311401e+02;-2.032454795e-04
3.378398438e+02;9.922399186e-04
3.379485168e+02;3.066543024e-03
3.380572205e+02;1.451478689e-03
3.381659241e+02;1.536220196e-03
3.382746277e+02;4.513617139e-03
3.383833313e+02;2.885261318e-03
3.384920654e+02;3.430092707e-03
3.386007996e+02;3.319422947e-03
3.387095337e+02;4.593569785e-03
3.388182678e+02;-2.141613513e-04
3.389270020e+02;4.137195647e-03
3.390357666e+02;2.154490445e-03
3.391445313e+02;1.711937250e-03
3.392532959e+02;-6.511154934e-04
3.393620605e+02;2.367985202e-03
3.394708557e+02;1.543181366e-03
3.395796509e+02;1.973974286e-03
3.396884460e+02;4.588505253e-03
3.397972412e+02;4.372906405e-04
3.399060364e+02;1.853942173e-03
3.400148621e+02;1.013100409e-04
3.401236877e+02;1.938286470e-03
3.402325134e+02;1.372544793e-03
3.403413391e+02;1.047364320e-03
3.404501953e+02;6.388405454e-04
3.405590210e+02;3.773179604e-03
3.406678772e+02;2.662648447e-03
3.407767334e+02;5.963918520e-04
3.408856201e+02;5.599762662e-04
3.409944763e+02;-4.165558203e-04
3.411033630e+02;2.261641435e-03
3.412122498e+02;-2.469944302e-04
3.413211365e+02;4.175920549e-05
3.414300537e+02;-1.256498392e-03
3.415389404e+02;1.809606911e-03
3.416478577e+02;1.404073904e-03
3.417567749e+02;8.021038375e-04
3.418656921e+02;1.445838250e-03
3.419746399e+02;1.651919447e-03
3.420835876e+02;1.023733872e-03
3.421925354e+02;1.439158688e-03
3.423014832e+02;1.454513986e-03
3.424104309e+02;1.322791679e-03
3.425194092e+02;2.382622100e-03
3.426283569e+02;3.467075527e-03
3.427373352e+02;1.682325499e-03
3.428463440e+02;-2.612698299e-04
3.429553223e+02;1.489636838e-03
3.430643311e+02;1.827641623e-03
3.431733398e+02;9.788832394e-04
3.432823486e+02;-6.357332313e-05
3.433913574e+02;3.879123600e-03
3.435003662e+02;1.414535916e-03
3.436094055e+02;-1.855983399e-03
3.437184448e+02;2.084520645e-03
3.438274841e+02;1.859979006e-03
3.439365540e+02;3.880222561e-03
3.440455933e+02;-1.012180350e-03
